pool_id,date,previous_day_tvl,current_day_tvl,rugpull
0x2fd3c3e5e8a918358114585e402c95c25893692d,,,,False
0x2fe4d21c1830a18389bb75723048cfa05a77a1a8,,,,False
0x300849c3c0c72100cec5123f27d0bc1678014a47,,,,False
0x3012e36cc30eb7ed916b8d4b82750b39551874dc,,,,False
0x3019d4e366576a88d28b623afaf3ecb9ec9d9580,,,,False
0x301f3bf35ed8572f53fbcfb81eda3daff96a827d,,,,False
0x302cbc852e71a56a876718029e4d2b716d62d7d6,,,,False
0x306778ba370d803301d32cefe49cdc581c24b824,,,,False
0x306a5092f0c0bf8ec0ac8085b981da0632092c0d,,,,False
0x30713d4634e5f6002a234f016323479f79a52503,,,,False
0x307c4d0a83931c3eebe501f8f0c0b4c249bcf206,,,,False
0x308860276541af9203f01644bfd515c33ba46b5a,,,,False
0x30af9d69a4a441c9a99acab99313105cf6ff1e3e,,,,False
0x30bfd6536f103f005a25e4227b1b92197a1931b1,2023-11-18,9822.860452244746,95.83763984978376,True
0x30c4553e776ce017ffaf2c419928bff903d38eae,,,,False
0x30c777efb634759d235f3aadbf562a4945ec7f6a,,,,False
0x30d7c134a9e7477dac13ded746c23c6e666f22b4,,,,False
0x30e08ef9a9625a6d3dc25f7f0bf4da2d80b5db60,,,,False
0x30ea22c879628514f1494d4bbfef79d21a6b49a2,,,,False
0x3105f19b45c0856f2e2fa7db7a3491b42b786c23,,,,False
0x31170d84f4cf69c06a719d8fda8632c7fdee31ff,,,,False
0x31282e34578270a91a655c7cb827ba414adb681d,2023-05-18,8956.544414877813,25.0912888769273,True
0x31287cde71ca8e5ed7435398871599928d4bc3b9,,,,False
0x31363e943ec9152f644b8478f6016b9ec42f740c,,,,False
0x3139bbba7f4b9125595cb4ebeefdac1fce7ab5f1,,,,False
0x3142cf5d833db63a67792d18f494add3eb273a40,,,,False
0x314719bf2fd9b60e0682514e45189716ba654e71,,,,False
0x3157e15e15fd41d6a9c5df255c71506f160db67c,,,,False
0x316396388a4eb0f05f1d7fa32c1d7d90a41b160c,,,,False
0x318fbee0a0d60e5de7009864632ceda8d77489b8,,,,False
0x31967a0d6874c2da8dd457b3be682a25ffc601d9,2023-12-07,13229.472575112048,14.200901171737554,True
0x319bac6acf891eee5ffce670bdc148952d89e1db,,,,False
0x319d411176c0703b41ef41101f86a5cf5912ee13,2023-07-23,488168.72060871497,3507.644316517501,True
0x319f4366b2ec8b0120d09522c88f919bedbb18ff,,,,False
0x31b1ad09d6fe49d85fb186498068480c41a14343,2023-12-24,7972.389997029146,29.916353221411384,True
0x31bde882faa478fd2c6f0bb3b53d6434b70d99dc,2021-06-02,39900.14262409953,27.412078691901577,True
0x31c0ba10e4e12be6cdceb612e5e829d977532bfc,,,,False
0x31dadf3238518c299a4b87fc47f2714d0f922577,,,,False
0x31e80f03a70f94fe0aaad9391317864c8c85ef74,2021-12-22,8346.143817318329,3.1786229969752346,True
0x3209e075e00a87a64144dce22f5ec51470fe61ee,,,,False
0x320d5958390d4a9afd3ee2eb51ccf9756ecd6eba,,,,False
0x32121e0d11ecc79035045bc7466ede30816c5674,,,,False
0x3236320b2ff5ed677050136c9a40424271b251ad,2022-04-27,4343350.759392138,155.64437607513054,True
0x32375564b8b68dc10790e55303c4762477827321,2023-10-17,129175.35092533796,342.1282793981184,True
0x325365ed8275f6a74cac98917b7f6face8da533b,,,,False
0x32550fce47c4df1d651b9357249d48776dd12adf,,,,False
0x3267c1d295932af657e343473998ff572e3c3d57,,,,False
0x3267db27bfbeb0e6f90f38fd2093ea252f697d2e,2023-12-25,33435.691047992776,99.2592270229477,True
0x3289c15810e20ace49ad16b56a0db8d78bd10117,,,,False
0x329f2697f9b89f1cd287cf3391e3c7ac110362d3,2021-08-19,6675.968794740372,59.4180610546716,True
0x32a2c4c25babedc810fa466ab0f0c742df3a3555,,,,False
0x32aea6703491b6b26cd21ed7e0177b12ac84bde5,,,,False
0x32c9ba50ae082b797c69fb41210a10336863a88b,,,,False
0x32d4867356403aa00a2278ac1c4d0c0d5de7cc6d,,,,False
0x32d9259e6792b2150fd50395d971864647fa27b2,,,,False
0x32dda59c0d3a5fb14a527b815d1596c2ee9a4ca4,,,,False
0x32e12fe6f7f2af064aaed27fd612857944a0861c,,,,False
0x32ecd439b57fb881ea1f5df2f8581b6fdac0acac,,,,False
0x32f36bdc2c49775f1c31c80d83b7e6971b70c397,,,,False
0x32f605fde86a5983e5268829d9959cb13b7ad7ff,2023-01-04,5796.198149798329,31.547145198260395,True
0x3306c01f98f848092ad5ae57e5c7dc432f761d81,,,,False
0x3317814e25b7032fc413973801fdd670670aad20,,,,False
0x333459a454e40f6b824b8d4397363f765187c0ef,,,,False
0x33430ace700a863d5748f01701216e8ad00b0f6e,,,,False
0x334e3657f3f3dca91ac5bceb6c558cd590d06d42,,,,False
0x336c11af5062410c676de2cdbc8cc3abf3db687a,,,,False
0x337f7efa7649645432c9c0333e4e057a33737a7e,,,,False
0x33ce454b030ed4d3c7b2edcdbb16f8535d0ec815,,,,False
0x33d1cf96df77a1b7d5156212b952275087c70612,,,,False
0x33d63b7066a42ae36e46b890b6557a1996ba33e0,,,,False
0x33f6e97ea6f5dfa6691176b33ad5677e08fb6b38,,,,False
0x3429e990337542434f6bfac5a4d9f14ed285ac7a,,,,False
0x34303d20cae3a59fd1e4963a7ac7fca880cf6efb,,,,False
0x34373d19ea114f842d745628b9e7cf0b3fc14704,,,,False
0x343fa3c8d17d5f7ed95f5b619490be3d7eb4f4be,,,,False
0x345bec0d86f156294e6602516284c19bd449be1e,,,,False
0x3470013ee77628604d375c3653df1d8c717e9d89,,,,False
0x34771e38e414026d2a680f42f28d4773379fc2af,,,,False
0x34b8487fc2912c486b04d1436b07f19f7730cd43,,,,False
0x34c4a40a1bc23bb302cdd5a43b5aeef5006b2da2,,,,False
0x34ec47b9499f18f5600863e46b2c982362bb5014,,,,False
0x34f6783aa96d88496d1cd3f161a8a9d870cb9f85,,,,False
0x3508eb700c2ad6f4a203804286c5686e3fa32869,,,,False
0x351d935be0e5285fa4271e14f35accf0e488b14e,,,,False
0x3529589d22b473ab340c571addeb719575d41bb9,,,,False
0x35343dd52d90daabf2623163cfeea6f4df0c93ef,,,,False
0x3536c21b5c7b0ec72a58e7bce46b7fadef10f941,,,,False
0x353ae26e0433e557e6ecea95a1a70fbb281a4c3c,,,,False
0x353c097f87181278b0e57bd701e74cf9b2fab782,,,,False
0x3545d371334f4374872e915caf5ec36c0d83b93e,,,,False
0x35548c4af3fcf16b7ccda9031f4df63b7c1bb1ac,,,,False
0x3555f2fea2bb268af33d32ecbedf02724f2d7ab7,,,,False
0x35579547a68bb72cc215ca47c9c5a7d6daa31050,,,,False
0x3571133e5406d1f3a02143efdeb7c44102060cc8,2023-07-09,70078.37465727075,439.40936505274874,True
0x35815d67f717e7bce9cc8519bdc80323ecf7d260,,,,False
0x3589697f57218bd57290ac18ae1c11b269ad964a,,,,False
0x35901a9f1dc789b76fae5e771a3d402aa9f1881c,2021-06-08,54416.07705547896,21.455523302852885,True
0x35925cb5f0dd948f561527e7774c52271fe6989c,,,,False
0x35c349a2cadbbcdc4b3e5ca6d6e8e32e53df0c86,,,,False
0x35cdc44e888429d22066fdcadfd48b838617dbc7,,,,False
0x35d1d199facd6ffab3893e31142544b78410ced9,,,,False
0x35d231e143a6e465b39eb3a0134a2e3964e5d6d2,,,,False
0x35e38f902864886bc860087bc0c5d9328d381735,2023-12-07,219563.02609733504,898.5253217989272,True
0x35e462cd5adde02da41f7f49e156b91b62f9373f,,,,False
0x35f83efdcf2ac619bdf46ac1ba62c511204aec19,,,,False
0x35fa1ac87b9bc3baf1ca6f0ce5f8aa560c63336b,2021-05-28,14976.681394773048,136.78903073099585,True
0x35fb0fc25e8cd1ff92b298bee93fdf35f1f00a5a,,,,False
0x35fe7b8055ee17f46227621b1f63ebbaea86c6ae,,,,False
0x360b9726186c0f62cc719450685ce70280774dc8,,,,False
0x3610c0fcfb08ef62f19924017fb4cbfb09db9f6f,,,,False
0x3618b2edae54b252df8e67ac0568d2e5e0d29c9e,,,,False
0x361cd68002143263dd3843a521eb00a35706b200,,,,False
0x362c327ea22eef8493240e4680b5100d71685d49,2021-12-28,8250.759306804941,0.7506338233164124,True
0x363958d9c6002e756eca771731d8a427aca5763a,,,,False
0x363ab2dd5dcb55f8d8c82bd465c7be4271e6ae74,,,,False
0x364dfcc3780bca1102675ab6c990c1109224a73a,,,,False
0x3688ec45e6c03e78954f96a17d3dc4d7c4794ca4,,,,False
0x368d070d7d60eb0b10e0d860c93c7cc8b4442ca0,,,,False
0x36bcf57291a291a6e0e0bff7b12b69b556bcd9ed,,,,False
0x36fa291ff3f64ddd2d11be3b2e23ac7bbcc676f3,,,,False
0x36fd40f6ba9600ac94c386874778d3aff6c8b4b5,,,,False
0x36fe014abd6f9fd2a922f944411be187bd961447,,,,False
0x373cc766e151688265ce9f79cc3d752886ed5c54,,,,False
0x374cec0814f0e9852fe4282e14799f089aecec41,,,,False
0x375555b23685517cbcb410e68cc07af1f99bb1f8,,,,False
0x3763971bbd0ce7dfd0c1280a0a0634c451cc8321,,,,False
0x377931b4f6adceccfc1a080f7a88b4af9d060336,,,,False
0x3782a3425cd093d5cd0c5b684be72641e199029c,,,,False
0x378327f97b53123b3af2b0c5f81d4469ce8978f1,,,,False
0x3796f2e6a8f00d8f397dad77f5a77d60ae829e6b,,,,False
0x379ef79e879bf5694e782faaf61bd25a4ef50329,,,,False
0x37a981532d7a2754ec53f9fd86fc34ccb15610eb,,,,False
0x37ab77c9175de43020eb9f32c4e1f3014aa15a80,,,,False
0x37be939bb9bc058600235528f53ac82d5db9ee73,,,,False
0x37df0c20f28d76c2ab423d5b34cfa2b47fd226fc,,,,False
0x37dfe3f7c42bd62509d6d31a53aed18805a34369,,,,False
0x37e37cc69e8276e3b47116512bcd508ad1e302f1,2023-10-23,13533.901311796128,8.33389075314169,True
0x37f0270e0168f92eba745a7ab9f8b7fdcd0d66bd,2023-01-09,14924.520033244718,40.45625333103629,True
0x380df0618216aab3957c79ab706caf314374485d,2023-08-25,6458.395065744718,32.16943309583865,True
0x3811ac0e8e7355d0753df73025559ffae86fc581,2022-12-12,8802.585387399591,83.78437463950524,True
0x3812fe79381de0f82c79befc53f833333b7549b9,,,,False
0x3813d7807b6076e45dfca3cfe70bb2cce3f441d7,,,,False
0x38187178c5fc89e3558b3040ac79e2015785858f,,,,False
0x381fe4eb128db1621647ca00965da3f9e09f4fac,,,,False
0x38209c975f12dd8dc89afdccda720eed2917a734,2022-04-11,6501.826155902689,42.43486698831784,True
0x38328a612d3f70d49cca713c790a222404be8e9e,,,,False
0x38345c3d31f198b6f61e6720df301bd9b555e8ed,2023-04-03,8953.815639145912,8.758620717034486,True
0x38382b165616dc2ac62e40e7278c1aaa6205d954,,,,False
0x383effbb9257703da0caf187943fbf02dc1d9905,2021-06-18,21441.6910779596,4.4e-15,True
0x3840d56cfe2c80ec2d6555dcda986a0982b0d2db,,,,False
0x3840eee67302705385a46dce0f630960aefc9bf1,,,,False
0x384469431c307370c34265213daaa75139522182,,,,False
0x384d7f337dfb8f48f90170b42ecdc697e208bfee,2021-11-15,195283.7106457512,336.9235765351309,True
0x3850467e46e0da25cd355956f32deb44b639cfc5,2021-05-14,16622.832583895502,30.11231753875697,True
0x3856986a62ea0f26c4aa383350bf1a873953739a,,,,False
0x386fd65191edb32024f7d31e28f4e0cf1cfc75a1,,,,False
0x3873d3747ed17f6a0b8e8200c1c127af07b87efb,,,,False
0x387c2455e9a75a0f9929fade4eb4d24d620187c8,,,,False
0x3887e82dbdbe8ec6db44e6298a2d48af572a3b78,,,,False
0x389442a68957a814ffeb43275b12493797e2866e,2023-10-24,172205.6422333935,438.4959304079141,True
0x389baf82665869cc1b70a1d33628ea01fa22a050,,,,False
0x38a209e1cbd71a02b4922eb4e4e5f507499e9899,,,,False
0x38b73128e790575b72f1b957bba981b08ee85f86,,,,False
0x38d209e6f0746e0c0ca5c1e21302fece15c4ba75,,,,False
0x38dfb1b16bf43a6f47fadcd4a663496861a98af9,,,,False
0x38eb565eb30cdeff04aeeb9700503ea820ac5347,2023-12-22,730220.0075003533,2593.2838206267734,True
0x38f25e3e7ca24c7bec0d659c7977559ebd4d71cf,,,,False
0x391a67bfd2563d13156475e06b8956343428ad25,,,,False
0x391d16f51dc64cd6c38ce041512741a47abfa0da,,,,False
0x393537d399ab065e51b66d371ef47b7eae444019,,,,False
0x393ada36bfd3174602ac11844a2282bcaf37b284,2022-01-10,38413.016606833386,6.328231848841024,True
0x393cf50f8a8d29c5f5d0cb6001a50f92e97e8f65,,,,False
0x394e64a085201388d02d2398fae45e088982e49b,,,,False
0x39524328e8e4403785196540ef9099cb1e742e3a,,,,False
0x39559179b2dd7336caa84bbf9768dea8e7c0a1e0,,,,False
0x3974a228eec8d2a0f9c4af20435efc2ba8117b19,,,,False
0x39826f47477925c5fd9d8382f13392a7a249d370,,,,False
0x39a1ad3b33db6fa77755fcff2fd4fbec5ce4643d,,,,False
0x39b265d7a7afd86ea68eb17ef292706978b94939,,,,False
0x39c2c2ab2a9197b99bf5933c1943363713f68e3b,,,,False
0x39c9e3128b8736e02a30b2b9b7e50ff522b935c5,,,,False
0x39d625a589d8796d629b353239239ab1970f01cc,2023-03-16,13455.839601721113,47.61933940620501,True
0x39deb342cc831651403f30fa93a69af45832fe99,,,,False
0x3a0f221ea8b150f3d3d27de8928851ab5264bb65,,,,False
0x3a11428514a52d1f371901e042af803e6363957c,,,,False
0x3a1e0428394c2b215aea23496a59a27ade50f3d0,2022-07-07,11737.965863393698,44.210529848406715,True
0x3a428419a549c0cc7adf910fd56b889ddb8a739c,,,,False
0x3a5dbafbac514a0b40dcdf3bc3ff7763da9d2d37,,,,False
0x3a6d8cfaee41a3bce6609b447ec631f80abdc8fd,2023-08-01,6289.549032802687,3.6e-15,True
0x3a8027b37cd119cde72c1086ab5d7de912f61b61,,,,False
0x3a988846fd0d2ac8e24dc2d40e2487f86d01eaa2,2022-10-05,18638.09160986004,130.1085070569495,True
0x3aa397f1b666e282f3d8804f7459b88976224cc9,,,,False
0x3ab6d1cd2f9f34030b97bf022a10808f38f06d7c,,,,False
0x3ab72a32810cf72bde4aa0191dd7702f50de0f64,,,,False
0x3abb02fb560b07488e264a8e5934b1258503680d,,,,False
0x3ac073e46cf2a913c261f91705330bc00e6dddd4,2023-11-13,249491.73215594623,2482.119566828913,True
0x3acef88938ed7bd5ac70b3149aff0204cab672fc,2024-01-18,35735.079538966165,36.12074685850689,True
0x3ae7ea4d45961cd3fa746f3a332e80d4b4419f62,,,,False
0x3af96a011a131d5339386c72cbdbca3273a31607,,,,False
0x3afb578580afd7b532f35a2b6e95c37dcd462ece,2023-07-25,136603.73761400496,1276.992727240292,True
0x3afdc5e6dfc0b0a507a8e023c9dce2cafc310316,2022-05-03,4884983.836587792,28441.915607146544,True
0x3afec5673a547861877f4d722a594171595e561b,,,,False
0x3b0f9c3ec9f8f122659776fafd9678bf88684dfe,,,,False
0x3b150884f54db6b5c53584d167322f66beb9643c,,,,False
0x3b37b1a6644949bc1ab02af240d958b16f2e4b63,,,,False
0x3b39ad010bfebdcb562926a1d833b08a8537540b,,,,False
0x3b3af0ccad8415155da9431a8afc7822741c72ef,,,,False
0x3b40c6a512bc983022c94efab407dacc0a194a30,,,,False
0x3b41a0e2f9a593e72e323cb395703ed3c403c5e2,,,,False
0x3b685307c8611afb2a9e83ebc8743dc20480716e,,,,False
0x3b6b9e1b86f462436260d7f0b995074746f87e3b,,,,False
0x3b725b629b7c547eb9b30f34604bfdd4e958076e,,,,False
0x3b895d57aa22e01d3bcfa0e8127243abfb96df0a,2021-10-29,423619.28610798897,110.17876888439493,True
0x3b8bb58b5810ee7763c9e64eb011080146f04e1b,,,,False
0x3b8ec94042af00f99051ab2575f76e49552b5b7d,,,,False
0x3b9314cd6ed742108d985d6edc20bd0a2f1c1e5e,2023-10-07,242827.0018645708,1282.4118383700036,True
0x3b9353109066895931faf42c1118b77f42328d75,,,,False
0x3bac5698df02ecad4709e70f2bf15fbb12ae821c,,,,False
0x3bc79f81721c264d4124856ac592080a4d5b76b9,2023-06-03,544489.2634243713,67.90586629469657,True
0x3bc810483e4e2344f0e114a57af13cedc44cf717,,,,False
0x3bcbe771be5d17598caa5bbd65cd3c02ffc0aee6,,,,False
0x3bd3145047743b00b63050fd54b43d1e91019aa4,2022-03-15,27491.842255310214,46.429604999956254,True
0x3bd4c71155de785328bd7d1118acad7798cbaf6b,,,,False
0x3bd5aa982511b1e0b3ae92b8a944593929245dba,,,,False
0x3bdfc2052fa47af018faa3e9f0b50b5fd2796076,,,,False
0x3be033b60bc4aa789368954595332fab143987ec,,,,False
0x3befe57059987c182b8393607418f05bd01e666d,,,,False
0x3bf0a2b6020f303ec48d73ba13314a92d87f50f4,,,,False
0x3c07e8174fbf1eb58e9be992e44f33f3d040c4fd,,,,False
0x3c0b348211640f151cd1d959d676251a583f3475,,,,False
0x3c0cea3b62de515285b6053a4afc6e7702300d53,2021-05-07,209487.9841466888,7.031349981238452,True
0x3c0d50417e504a858105a3499ec2bc2197ffbcd0,,,,False
0x3c2d2cd087b3aa63d65e48a94b7e533b18d8044e,,,,False
0x3c35618619fe3d45b1b78c2ba90b3a0ab4f17c95,2023-12-08,8260.10696562133,22.319992189452524,True
0x3c4323f83d91b500b0f52cb19f7086813595f4c9,,,,False
0x3c47fd8a121b0c7d208871a4e2fa1b8db13b9a0d,2021-09-04,24455.402768127246,126.19426149569576,True
0x3c5d6a603f5c0690666f6dbbae8980b5f275b056,2023-10-03,191651.44020926327,911.1724743350696,True
0x3c612ee5936e583c837aca99307a71307b218408,,,,False
0x3c6a0db9bed03cc6c36c50c5090947f05f16de94,,,,False
0x3c7079a2546a5d113b9d970fa4102aee86501b92,,,,False
0x3c80e07fe2de08fe2781d36aab28f60a33928c79,,,,False
0x3c8ad861df04a68e8a2559251e2009611523446d,,,,False
0x3c8e1997d9f93c989d4d7660b6ca52c451ad7554,,,,False
0x3cb75142bdae2bef3eb119affb288aeb0599dc4f,,,,False
0x3ccfd9640182b576e26119cda149416a5de280f2,,,,False
0x3cd80800a1403a96c4c8aa28cc291cb8cd6442b3,2021-05-17,15926.7862102669,27.892859186188744,True
0x3cec6746ebd7658f58e5d786e0999118fea2905c,,,,False
0x3cf3d5b9061fac75fc66bc33035803fb067cb4f8,,,,False
0x3d1f0658d7d204bec097907623cf4cf36b051a56,,,,False
0x3d34c78ebf8d134815451bfca9604ef3802d329f,,,,False
0x3d3ef074bd1e7d9c33ffaa4d9d2df457820bd90a,,,,False
0x3d656dad255ca189d497a7b0f2c4b06ffe5cb9b0,,,,False
0x3d6c10aa5072b3af8aaa431ec222394353e22462,,,,False
0x3d6db5606c883037f833e59c4c7d9877875377ab,,,,False
0x3d74e18762b44cc86279d97f19e140e856f0e8a6,,,,False
0x3d78ec786d27f747716eac7b93d22ad8f2edab67,,,,False
0x3d8b25d559c39fb22811569fb6944e8887ee9ea5,,,,False
0x3d8c22e4838e729cee3400b2530661d14d200e51,,,,False
0x3d8c3d4387ba50994ef62f1e9b6792a9169fc143,,,,False
0x3d97ad696af3b577c31e703bbe266bf965e000fc,,,,False
0x3da0aab6e57b13c6f841c832d488b1acc164816d,,,,False
0x3dbcd7d8f1f1f1e5a37ee8aca2e391e66af82227,2022-08-04,50863.78556160832,261.98014215931113,True
0x3dc88f01054ed696d9a68a24dcf12e712255009e,,,,False
0x3dca44a79d6ed83830e6e459e42d49af6de1eb6b,2022-08-01,12800.245128203958,6.6e-15,True
0x3dd6390b0fadeeb2a03db9f87364c72fe3a794cf,,,,False
0x3dd690722cd01ce2b3c4539db2ed4a7dc5e0bebe,2023-08-01,87214.31894713955,376.388391872286,True
0x3ddf8f1aa0595bd7e78513fd998a8321cee70832,,,,False
0x3dec554b6f6caea70bf87c18a866745f3bf6e8fe,2023-10-10,130476.41135567808,603.8479605295412,True
0x3e091d8a7d2875d3535437f881e3e494bb0f4790,,,,False
0x3e16d0a4fbcd40fd5534c90ba94037175a091567,,,,False
0x3e327a672734310d08f42da393bb1e386bbf28b7,,,,False
0x3e441eb04d28e1f8cac30f6e32d736a96d8a13b1,2023-10-14,40803.41437255717,313.12484544626204,True
0x3e4d9d2a9ae215beadc299cbd195349a8167d2f7,,,,False
0x3e50077dc5d07575e3be58c0ccd5a27f2708a73c,,,,False
0x3e5a6af33cc70646bc46aff0af4b930d92856b18,2022-03-13,44950371.23756922,336253.2702674832,True
0x3e5fc63e53aef85bbb1a85fe7af2f32ee8f26472,,,,False
0x3e6e23198679419cd73bb6376518dcc5168c8260,,,,False
0x3e8026f284ebdaacbfaee9e876d9f0ce97195024,,,,False
0x3e87d4c24fb56c52a0dbd089a6219b7086d577d8,,,,False
0x3e8fb8f5507d09476671814515afee5c0aa70212,,,,False
0x3e9130133d61e948baa0177ebaaf30d3e5ae86e0,,,,False
0x3eb8224923774f668d6e722cdbf8b0f4e46dae38,,,,False
0x3eb8adeb800b3cb46c17ecebb861fc5cd31c174f,,,,False
0x3ebf581edd7043468cd7cd0f4b3ab34283ffb04e,,,,False
0x3edb676bcbdbf7a6c792893f1aeb6f6459e90b53,,,,False
0x3ee301ed8f42d106def4f9d9730ea3367880b771,,,,False
0x3ee9c0e9710c22286637f47574e1947d4c446050,2021-08-26,183268.10969235824,123.10539974325096,True
0x3eff8c8630ac9611f9c34cde90708d4e3f3aa274,,,,False
0x3f053d3f52c8027c8cfb0ce0b933d643e77722d9,,,,False
0x3f1004641a08ecf7f962da59e60adef1e9a241f6,,,,False
0x3f1cc52dda25f418250297afaba46fb179e6a410,2021-05-08,6931.8867029541825,7.1e-15,True
0x3f1e4ebd72cc50795edea7a0d51292b5eed67a96,,,,False
0x3f368063136b5a46d19b6aec43cc97c97043c749,,,,False
0x3f55c9bf5af9d00762be86fa785865f6d1a77e65,,,,False
0x3f5e0eebe1ea2a1968d5a6b0b2a6d4f83687935e,,,,False
0x3f6efffd0fc311f9a638784b76f5e9aeed4737b4,2023-10-05,106969.8447790102,769.2502684108861,True
0x3f93129a61c0c60759a9a871dc683ae58e55209f,,,,False
0x3f931943935a56702fc4d8dabb81e7d7c9cbbf8c,,,,False
0x3f9634e0febccae58504ce165ae288e8b7a8e1f3,2024-01-03,20451.59648237504,6.370058920895128,True
0x3fab94456ef109a905ea6a5bd34ef7811ec51da3,,,,False
0x3fae0f474145a1a771f36bd188d1cc7057a91b06,,,,False
0x3fbfd32e8ff2ed4043e18015a3ede029f7d2d68f,,,,False
0x3fccd4146dbdbd7b6a5eaa544b811f940ac948b2,,,,False
0x3fd55e4ca442bbd29fa8a1ad08a0ba05a9005e5e,2023-05-21,63764.36783065805,138.06249795462293,True
0x3fe55d440adb6e07fa8e69451f5511d983882487,,,,False
0x3feaa6458805b3c7eff52211061dc6f0d7b847ae,,,,False
0x3fed392cde08fa170d6ef924eb886e7967fdf164,,,,False
0x3ff7d70a39748ad1501387f1e78d26aa9d9fc12b,2022-03-31,33731.32788791515,3.7646023612292017,True
0x3ffd8522142526fcfd69909fbbff20df42e4a3ff,,,,False
0x4006bed7bf103d70a1c6b7f1cef4ad059193dc25,,,,False
0x4012737a154f1c44df37379a765b87a1ea397edc,,,,False
0x40251989bedad02c4646b0c91b6b36656d4e7fb3,,,,False
0x402b2d2fc1634e2faecf3287541a160617bf4506,,,,False
0x402d4865f9bf101e4d06e0bd565a8e85118520e2,2021-09-24,12952.33435750419,42.13785549840689,True
0x402dfea3c033a7f2d57a13787458029f470ec90a,2021-06-02,20883.015966490075,5.370741735946645,True
0x403b1b747b1efb309070436c9ac99bf476f299ea,,,,False
0x4041072736894db8ff02d05a7c6c13ae1ab0e16e,2022-08-13,8210.04804623744,1.5383233263943756,True
0x4046279adbab7fa822c0dbdb49677236d3353195,,,,False
0x404eca5bde66219346c0334b89c7dcb5d9314196,,,,False
0x40515518ade5a9218b1013e2b1f6387e9e40270d,,,,False
0x4051e7ac2df5fc28f30f503327aea20ffb96d6c4,,,,False
0x4077893848c36aa6d00480010f4136028b051495,2022-07-13,5671.579575021079,0.0192098850529144,True
0x40817acc99bf2090fc1088aa1dc2043e38450622,,,,False
0x408a3962d014d5bb9ee2e4ba97c2366d11751db8,2021-05-16,5584.426276484013,5.7389766827496524,True
0x408b46b9541bdc66f8f2ff4b2376353d709575c9,2024-01-09,114462.17306811726,387.7602536713639,True
0x409634ea16d98b0b245f345079c8f3cfe3ef1fa6,,,,False
0x40a324652ffe3ce35372ecf096aa2ece7a6b43d5,,,,False
0x40a74bd6d1c885b7f256a99475f78eeb1349291b,,,,False
0x40a8003ea28e518c6e63b1b61ce15623557fed25,,,,False
0x40aecf08f8f550fcc3c7401394c6a32ebe65b8a1,2021-09-11,15238.258346587869,1.2973078159319644,True
0x40d2c89ce10bcd6d87d198158f3a0d2517fa5930,,,,False
0x40deca6a81926987bcad6273fd27fd3bd908e85f,,,,False
0x40e629a26d96baa6d81fae5f97205c2ab2c1ff29,,,,False
0x40fa896dfe19205e6ecbb0ea93492fbb28e4b71d,2023-06-10,11777.60490229487,1.2599697182911116,True
0x40ffcbc8a8394767ee0081f8a282d05203a5c0d5,2023-06-04,361466.230979169,353.31576005006957,True
0x4107a1341262493260f29d05aa5c26eebc31511e,,,,False
0x4108ce6e4096e9d287ca1a1947868629022a2900,2023-06-09,11236.42430406555,24.053319389742963,True
0x410b57698e00d783c27f3478ced24d363e84c2a9,,,,False
0x4116265139cb7a600a71421bf52e609051bdce92,,,,False
0x4117c0a62e24ef9efd83529b41aed22249b25e5d,2023-05-24,267365.37262810447,77.63876737772499,True
0x41192f8cdb7bdebc6682f1bab8fc50c695388c4c,,,,False
0x4120aa5a553ee1f52df0504b73cdfe9234520250,2023-10-29,43525.70660343617,36.368146321927455,True
0x412940fdac1214fc3df430769f54e69210a18e49,,,,False
0x413ee1efd065befc766d0b0f61ca0a74b2cd2bd7,,,,False
0x41506d56b16794e4f7f423aeff366740d4bdd387,,,,False
0x41577f0cf4503fb4d65d7816a86837b489560777,,,,False
0x415989f78b26d801fd4cb5c958dcf122de106a55,,,,False
0x415b5ad4376255e6cc91be2a0e838b7c7845a28e,,,,False
0x416b538bf5d1cd165c629524d07a1403dfb3f9ef,2023-10-02,33607.09575634015,141.8777297406892,True
0x416e29355a5ab4dcd983505cad3a181d17e8dcbb,,,,False
0x417584c60931478dd63c8d71a3ef10f8a2785dd7,,,,False
0x418093791ea1743282e865c8b35f39a5cccdb906,2023-04-20,11895.372188624464,0.5276617902647667,True
0x418eb2f342d8189d480506ed814bcdf8cac52254,,,,False
0x419e02bf3009411f598b09b89acc0a0417683849,2023-05-07,24217.421555647335,181.31429437472147,True
0x41b536722c014a577f06a4bb0dfa08bf0b8f5e87,,,,False
0x41bbfc970896a7fffe5442a634bf6f317e38a267,,,,False
0x41d0dc1dbcd746558da0fda2a7d1fb6c762126b7,,,,False
0x41d95f74cd12e606106ff1494e950bf77dd1c9c4,2021-06-08,11138.987080335382,86.33577747608736,True
0x41e10a3b9714c0e0b1dcc524e277bd2fd42dd274,,,,False
0x41e570fc65d0f9efe89a6145306e2ba7b8a0fa6b,,,,False
0x41f742a4a00b9c420d2c84ba5b54c5561fb9d829,2023-06-06,137427.96780857228,780.4819084347381,True
0x420189994287ef0f6160d99b2c85426090bb99ce,,,,False
0x4201e14cc0100c03e478637666f596b1d2f70880,2023-11-30,57251.7033450896,6.257858365695362,True
0x4215fdbe7255f0764c600a6ca54a26de47801ff2,,,,False
0x421fa903fddbeb003606dd49ed3d12d068774093,,,,False
0x4226045035fdcd1e96db61dd7aaee9825d426a60,,,,False
